source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
Binet Stage A	0	JNJ_OPTUM_EHR_ONCEVS	Binet Stage A	1635315	Cancer Modifier	2023-07-26	2099-12-31	
Binet Stage B	0	JNJ_OPTUM_EHR_ONCEVS	Binet Stage B	1635179	Cancer Modifier	2023-07-26	2099-12-31	
Durie/Salmon Stage 1	0	JNJ_OPTUM_EHR_ONCEVS	Durie/Salmon Stage 1	1635124	Cancer Modifier	2023-07-26	2099-12-31	
Durie/Salmon Stage 1A	0	JNJ_OPTUM_EHR_ONCEVS	Durie/Salmon Stage 1A	1635124	Cancer Modifier	2023-07-26	2099-12-31	
Durie/Salmon Stage 2	0	JNJ_OPTUM_EHR_ONCEVS	Durie/Salmon Stage 2	1635673	Cancer Modifier	2023-07-26	2099-12-31	
Durie/Salmon Stage 2A	0	JNJ_OPTUM_EHR_ONCEVS	Durie/Salmon Stage 2A	1635673	Cancer Modifier	2023-07-26	2099-12-31	
Durie/Salmon Stage 3	0	JNJ_OPTUM_EHR_ONCEVS	Durie/Salmon Stage 3	1634548	Cancer Modifier	2023-07-26	2099-12-31	
Durie/Salmon Stage 3A	0	JNJ_OPTUM_EHR_ONCEVS	Durie/Salmon Stage 3A	1634548	Cancer Modifier	2023-07-26	2099-12-31	
Durie/Salmon Stage 3B	0	JNJ_OPTUM_EHR_ONCEVS	Durie/Salmon Stage 3B	1634548	Cancer Modifier	2023-07-26	2099-12-31	
ECOG performance status	0	JNJ_OPTUM_EHR_ONCEVS	ECOG performance status	36305384	LOINC	2023-07-31	2099-12-31	
FIGO grade 1	0	JNJ_OPTUM_EHR_ONCEVS	FIGO grade 1	1635317	Cancer Modifier	2023-07-26	2099-12-31	
FIGO grade 1/3	0	JNJ_OPTUM_EHR_ONCEVS	FIGO grade 1/3	1635317	Cancer Modifier	2023-07-26	2099-12-31	
FIGO grade 2	0	JNJ_OPTUM_EHR_ONCEVS	FIGO grade 2	1635826	Cancer Modifier	2023-07-26	2099-12-31	
FIGO grade 2/3	0	JNJ_OPTUM_EHR_ONCEVS	FIGO grade 2/3	1635826	Cancer Modifier	2023-07-26	2099-12-31	
FIGO grade 3	0	JNJ_OPTUM_EHR_ONCEVS	FIGO grade 3	1633887	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 1	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 1	1634826	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 1A	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 1A	1633471	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 1A1	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 1A1	1633850	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 1B	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 1B	1633590	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 1B1	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 1B1	1635463	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 1B2	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 1B2	1635572	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 1C	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 1C	1635358	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 2	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 2	1634127	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 2A	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 2A	1633317	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 2B	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 2B	1635822	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 3	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 3	1634024	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 3A	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 3A	1634412	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 3B	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 3B	1635339	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 3C	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 3C	1633903	Cancer Modifier	2023-07-26	2099-12-31	
FIGO Stage 4	0	JNJ_OPTUM_EHR_ONCEVS	FIGO Stage 4	1634306	Cancer Modifier	2023-07-26	2099-12-31	
