source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
clinical cM0	0	JNJ_OPTUM_EHR_ONCTNM	clinical cM0	1635291	Cancer Modifier	2023-07-26	2099-12-31	
clinical cM1	0	JNJ_OPTUM_EHR_ONCTNM	clinical cM1	1635085	Cancer Modifier	2023-07-26	2099-12-31	
clinical cM1a	0	JNJ_OPTUM_EHR_ONCTNM	clinical cM1a	1633777	Cancer Modifier	2023-07-26	2099-12-31	
clinical cM1b	0	JNJ_OPTUM_EHR_ONCTNM	clinical cM1b	1635090	Cancer Modifier	2023-07-26	2099-12-31	
clinical cM1c	0	JNJ_OPTUM_EHR_ONCTNM	clinical cM1c	1635255	Cancer Modifier	2023-07-26	2099-12-31	
clinical cN0	0	JNJ_OPTUM_EHR_ONCTNM	clinical cN0	1634145	Cancer Modifier	2023-07-26	2099-12-31	
clinical cN1	0	JNJ_OPTUM_EHR_ONCTNM	clinical cN1	1635729	Cancer Modifier	2023-07-26	2099-12-31	
clinical cN1a	0	JNJ_OPTUM_EHR_ONCTNM	clinical cN1a	1635164	Cancer Modifier	2023-07-26	2099-12-31	
clinical cN1b	0	JNJ_OPTUM_EHR_ONCTNM	clinical cN1b	1635599	Cancer Modifier	2023-07-26	2099-12-31	
clinical cN2	0	JNJ_OPTUM_EHR_ONCTNM	clinical cN2	1634523	Cancer Modifier	2023-07-26	2099-12-31	
clinical cN2a	0	JNJ_OPTUM_EHR_ONCTNM	clinical cN2a	1633429	Cancer Modifier	2023-07-26	2099-12-31	
clinical cN2b	0	JNJ_OPTUM_EHR_ONCTNM	clinical cN2b	1634977	Cancer Modifier	2023-07-26	2099-12-31	
clinical cN2c	0	JNJ_OPTUM_EHR_ONCTNM	clinical cN2c	1634118	Cancer Modifier	2023-07-26	2099-12-31	
clinical cN3	0	JNJ_OPTUM_EHR_ONCTNM	clinical cN3	1633914	Cancer Modifier	2023-07-26	2099-12-31	
clinical cNx	0	JNJ_OPTUM_EHR_ONCTNM	clinical cNx	1634722	Cancer Modifier	2023-07-26	2099-12-31	
clinical cT0	0	JNJ_OPTUM_EHR_ONCTNM	clinical cT0	1635155	Cancer Modifier	2023-07-26	2099-12-31	
clinical cT1	0	JNJ_OPTUM_EHR_ONCTNM	clinical cT1	1635661	Cancer Modifier	2023-07-26	2099-12-31	
clinical cT1a	0	JNJ_OPTUM_EHR_ONCTNM	clinical cT1a	1633742	Cancer Modifier	2023-07-26	2099-12-31	
clinical cT1b	0	JNJ_OPTUM_EHR_ONCTNM	clinical cT1b	1635039	Cancer Modifier	2023-07-26	2099-12-31	
clinical cT1c	0	JNJ_OPTUM_EHR_ONCTNM	clinical cT1c	1634320	Cancer Modifier	2023-07-26	2099-12-31	
clinical cT2	0	JNJ_OPTUM_EHR_ONCTNM	clinical cT2	1635033	Cancer Modifier	2023-07-26	2099-12-31	
clinical cT2a	0	JNJ_OPTUM_EHR_ONCTNM	clinical cT2a	1634689	Cancer Modifier	2023-07-26	2099-12-31	
clinical cT2b	0	JNJ_OPTUM_EHR_ONCTNM	clinical cT2b	1633781	Cancer Modifier	2023-07-26	2099-12-31	
clinical cT2c	0	JNJ_OPTUM_EHR_ONCTNM	clinical cT2c	1634514	Cancer Modifier	2023-07-26	2099-12-31	
clinical cT3	0	JNJ_OPTUM_EHR_ONCTNM	clinical cT3	1635895	Cancer Modifier	2023-07-26	2099-12-31	
