source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
"""ASTRAZENECA SARS-COV-2 VACCINATION"""	0	JNJ_OPTUM_EHR_VAX	"""ASTRAZENECA SARS-COV-2 VACCINATION"""	724905	CVX	2020-12-11	2099-12-31	
"""COVID-19 AD26.COV2.S PF 0.5 ML (JANSSEN/JOHNSON & JOHNSON)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 AD26.COV2.S PF 0.5 ML (JANSSEN/JOHNSON & JOHNSON)"""	739906	RxNorm	2020-12-11	2099-12-31	
"""COVID-19 (ASTRAZENECA) VAC"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 (ASTRAZENECA) VAC"""	724905	CVX	2020-12-11	2099-12-31	
covid-19 imm unspecified	0	JNJ_OPTUM_EHR_VAX	covid-19 imm unspecified	724904	CVX	2020-11-16	2099-12-31	
"""COVID-19, JANSSEN"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19, JANSSEN"""	739906	RxNorm	2020-12-11	2099-12-31	
"""COVID-19 (JANSSEN) AD26"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 (JANSSEN) AD26"""	739906	RxNorm	2020-12-11	2099-12-31	
"""COVID-19, MODERNA"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19, MODERNA"""	37003518	RxNorm	2020-12-11	2099-12-31	
COVID-19, MODERNA	766239	JNJ_OPTUM_EHR_VAX	Moderna Covid-19 Vaccine	37003518	RxNorm	2020-12-18	2099-12-31	
"""COVID-19 (MODERNA) MRNA"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 (MODERNA) MRNA"""	37003518	RxNorm	2020-12-11	2099-12-31	
COVID-19 (MODERNA) MRNA	766239	JNJ_OPTUM_EHR_VAX	Moderna Covid-19 Vaccine	37003518	RxNorm	2020-12-18	2099-12-31	
COVID-19,MRNA,LNP-S,100MCG	0	JNJ_OPTUM_EHR_VAX	COVID-19,MRNA,LNP-S,100MCG	724904	CVX	2020-11-16	2099-12-31	
COVID-19,MRNA,LNP-S,30MCG	0	JNJ_OPTUM_EHR_VAX	COVID-19,MRNA,LNP-S,30MCG	37003436	RxNorm	2020-12-11	2099-12-31	
COVID-19, mRNA, LNP-S, PF, 100 mcg/0.5 mL dose	0	JNJ_OPTUM_EHR_VAX	COVID-19, mRNA, LNP-S, PF, 100 mcg/0.5 mL dose	37003518	RxNorm	2020-12-18	2099-12-31	
COVID-19, MRNA, LNP-S, PF 100 MCG/0.5 ML DOSE	0	JNJ_OPTUM_EHR_VAX	COVID-19, MRNA, LNP-S, PF 100 MCG/0.5 ML DOSE	724904	CVX	2020-11-16	2099-12-31	
COVID-19, MRNA, LNP-S, PF, 100MCG/0.5ML DOSE	0	JNJ_OPTUM_EHR_VAX	COVID-19, MRNA, LNP-S, PF, 100MCG/0.5ML DOSE	37003518	RxNorm	2020-12-18	2099-12-31	
COVID-19, mRNA, LNP-S, PF, 30 mcg/0.3 mL dose	0	JNJ_OPTUM_EHR_VAX	COVID-19, mRNA, LNP-S, PF, 30 mcg/0.3 mL dose	37003436	RxNorm	2020-12-11	2099-12-31	
COVID-19, MRNA, LNP-S, PF, 30 MCG/0.3 ML DOSE	0	JNJ_OPTUM_EHR_VAX	COVID-19, MRNA, LNP-S, PF, 30 MCG/0.3 ML DOSE	724904	CVX	2020-11-16	2099-12-31	
COVID-19, MRNA, LNP-S, PF, 30MCG/0.3ML DOSE	0	JNJ_OPTUM_EHR_VAX	COVID-19, MRNA, LNP-S, PF, 30MCG/0.3ML DOSE	37003436	RxNorm	2020-12-11	2099-12-31	
"""COVID-19, MRNA, LNP, SPIKE PROTEIN PF (MODERNA)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19, MRNA, LNP, SPIKE PROTEIN PF (MODERNA)"""	37003518	RxNorm	2020-12-11	2099-12-31	
COVID-19, MRNA, LNP, SPIKE PROTEIN PF (MODERNA)	766239	JNJ_OPTUM_EHR_VAX	Moderna Covid-19 Vaccine	37003518	RxNorm	2020-12-18	2099-12-31	
"""COVID-19, MRNA, LNP, SPIKE PROTEIN PF (PFIZER)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19, MRNA, LNP, SPIKE PROTEIN PF (PFIZER)"""	37003436	RxNorm	2020-12-11	2099-12-31	
COVID-19, MRNA, LNP, SPIKE PROTEIN PF (PFIZER)	766238	JNJ_OPTUM_EHR_VAX	Pfizer-Biontech Covid-19 Vaccine	37003436	RxNorm	2020-12-11	2099-12-31	
"""COVID-19, MRNA (MODERNA),100 MCG/ 0.5 ML DOSE"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19, MRNA (MODERNA),100 MCG/ 0.5 ML DOSE"""	37003518	RxNorm	2020-12-11	2099-12-31	
COVID-19, MRNA (MODERNA),100 MCG/ 0.5 ML DOSE	766239	JNJ_OPTUM_EHR_VAX	Moderna Covid-19 Vaccine	37003518	RxNorm	2020-12-18	2099-12-31	
"""COVID-19 MRNA PF 100 MCG/0.5 ML (MODERNA)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 MRNA PF 100 MCG/0.5 ML (MODERNA)"""	37003518	RxNorm	2020-12-11	2099-12-31	
COVID-19 MRNA PF 100 MCG/0.5 ML (MODERNA)	766239	JNJ_OPTUM_EHR_VAX	Moderna Covid-19 Vaccine	37003518	RxNorm	2020-12-18	2099-12-31	
"""COVID-19 MRNA PF 100 MCG/0.5 ML (MODERNA, GIVEN: UCD EHS)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 MRNA PF 100 MCG/0.5 ML (MODERNA, GIVEN: UCD EHS)"""	37003518	RxNorm	2020-12-11	2099-12-31	
COVID-19 MRNA PF 100 MCG/0.5 ML (MODERNA, GIVEN: UCD EHS)	766239	JNJ_OPTUM_EHR_VAX	Moderna Covid-19 Vaccine	37003518	RxNorm	2020-12-18	2099-12-31	
"""COVID-19 MRNA PF 30 MCG/0.3 ML (PFIZER)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 MRNA PF 30 MCG/0.3 ML (PFIZER)"""	37003436	RxNorm	2020-12-11	2099-12-31	
COVID-19 MRNA PF 30 MCG/0.3 ML (PFIZER)	766238	JNJ_OPTUM_EHR_VAX	Pfizer-Biontech Covid-19 Vaccine	37003436	RxNorm	2020-12-11	2099-12-31	
"""COVID-19 MRNA PF 30 MCG/0.3 ML (PFIZER, GIVEN: UCD EHS)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 MRNA PF 30 MCG/0.3 ML (PFIZER, GIVEN: UCD EHS)"""	37003436	RxNorm	2020-12-11	2099-12-31	
COVID-19 MRNA PF 30 MCG/0.3 ML (PFIZER, GIVEN: UCD EHS)	766238	JNJ_OPTUM_EHR_VAX	Pfizer-Biontech Covid-19 Vaccine	37003436	RxNorm	2020-12-11	2099-12-31	
"""COVID-19, MRNA (PFIZER),30 MCG/0.3 ML DOSE"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19, MRNA (PFIZER),30 MCG/0.3 ML DOSE"""	37003436	RxNorm	2020-12-11	2099-12-31	
COVID-19, MRNA (PFIZER),30 MCG/0.3 ML DOSE	766238	JNJ_OPTUM_EHR_VAX	Pfizer-Biontech Covid-19 Vaccine	37003436	RxNorm	2020-12-11	2099-12-31	
"""COVID-19, PFIZER"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19, PFIZER"""	37003436	RxNorm	2020-12-11	2099-12-31	
COVID-19, PFIZER	766238	JNJ_OPTUM_EHR_VAX	Pfizer-Biontech Covid-19 Vaccine	37003436	RxNorm	2020-12-11	2099-12-31	
"""COVID-19 (PFIZER) MRNA"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 (PFIZER) MRNA"""	37003436	RxNorm	2020-12-11	2099-12-31	
COVID-19 (PFIZER) MRNA	766238	JNJ_OPTUM_EHR_VAX	Pfizer-Biontech Covid-19 Vaccine	37003436	RxNorm	2020-12-11	2099-12-31	
COVID-19, UNSPECIFIED	0	JNJ_OPTUM_EHR_VAX	COVID-19, UNSPECIFIED	724904	CVX	2020-11-16	2099-12-31	
"""COVID-19 VACCINE, JANSSEN"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 VACCINE, JANSSEN"""	739906	RxNorm	2020-12-11	2099-12-31	
"""COVID-19 VACCINE,(JANSSEN)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 VACCINE,(JANSSEN)"""	739906	RxNorm	2020-12-11	2099-12-31	
"""COVID-19 VACCINE (JANSSEN/J&J)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 VACCINE (JANSSEN/J&J)"""	739906	RxNorm	2020-12-11	2099-12-31	
"""COVID-19 VACCINE (MODERNA)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 VACCINE (MODERNA)"""	37003518	RxNorm	2020-12-11	2099-12-31	
"""COVID-19 VACCINE, MODERNA"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 VACCINE, MODERNA"""	37003518	RxNorm	2020-12-11	2099-12-31	
COVID-19 VACCINE (MODERNA)	766239	JNJ_OPTUM_EHR_VAX	Moderna Covid-19 Vaccine	37003518	RxNorm	2020-12-18	2099-12-31	
COVID-19 VACCINE, MODERNA	766239	JNJ_OPTUM_EHR_VAX	Moderna Covid-19 Vaccine	37003518	RxNorm	2020-12-18	2099-12-31	
"""COVID-19 VACCINE MRNA (PF) (MODERNA)"""	0	JNJ_OPTUM_EHR_VAX	"""COVID-19 VACCINE MRNA (PF) (MODERNA)"""	37003518	RxNorm	2020-12-11	2099-12-31	
