source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
Metastasis to adrenal gland	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to adrenal gland	35225568	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to appendix	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to appendix	35226029	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to ascending colon	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to ascending colon	35226034	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to back	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to back	35226038	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to bladder	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to bladder	35226041	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to bone	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to bone	36769301	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to bone marrow	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to bone marrow	35226074	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to bone of skull	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to bone of skull	35226077	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to brain	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to brain	36768862	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to breast	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to breast	35225556	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to cecum	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to cecum	35225776	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to central nervous system	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to central nervous system	35226096	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to cerebellum	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to cerebellum	35226098	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to cerebral	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to cerebral	35226101	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to cervix	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to cervix	35225582	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to chest	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to chest	35226106	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to chest wall	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to chest wall	35226106	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to choroid	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to choroid	35226107	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to colon	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to colon	35226112	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to descending colon	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to descending colon	35226124	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to diaphragm	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to diaphragm	35226125	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to distant intracranial	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to distant intracranial	35226165	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to duodenum	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to duodenum	35225787	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to esophagus	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to esophagus	35226135	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to eye	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to eye	35226140	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to fallopian tube	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to fallopian tube	35225558	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to femur	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to femur	35226144	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to gallbladder	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to gallbladder	35225777	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to head	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to head	35226165	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to hip	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to hip	35225761	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to ileum	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to ileum	35226174	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to ilium	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to ilium	35226175	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to intra-abdominal organs	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to intra-abdominal organs	35226338	Cancer Modifier	2023-07-26	2099-12-31	
Metastasis to intrathoracic organs	0	JNJ_OPTUM_EHR_ONCMET	Metastasis to intrathoracic organs	35226181	Cancer Modifier	2023-07-26	2099-12-31	
