source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
28663877	0	PREMIER_COVID_VAX	COVID VAC 30MCG PFIZER-NO CHRG	37003436	RxNorm	1970-01-01	2099-12-31	
28665453	0	PREMIER_COVID_VAX	HC ADMIN COVID VACCINE PFIZER 1ST	37003436	RxNorm	1970-01-01	2099-12-31	
28680082	0	PREMIER_COVID_VAX	COVID VAC 30MCG PFIZER-NO CHRG	37003436	RxNorm	1970-01-01	2099-12-31	
28691799	0	PREMIER_COVID_VAX	HC ADMIN SARSCOV2 30MCG/0.3ML DOSE 1	37003436	RxNorm	1970-01-01	2099-12-31	
28716217	0	PREMIER_COVID_VAX	COVID-19 VACCINE (MODERNA)	37003518	RxNorm	1970-01-01	2099-12-31	
28716601	0	PREMIER_COVID_VAX	ADM SARSCOV2 30MCG/0.3ML 1ST	37003436	RxNorm	1970-01-01	2099-12-31	
28716951	0	PREMIER_COVID_VAX	COVID VAC 100MCG MDRNA-NO CHRG	37003518	RxNorm	1970-01-01	2099-12-31	
28727150	0	PREMIER_COVID_VAX	SARSCOV2 VAC 100MCG/0.5ML IM	37003518	RxNorm	1970-01-01	2099-12-31	
28727179	0	PREMIER_COVID_VAX	ADMIN COVID VAC 100MCG 1ST DOS	37003518	RxNorm	1970-01-01	2099-12-31	
28727188	0	PREMIER_COVID_VAX	SARS-COV-2 / COVID-19 MRNA VAC	37003432	RxNorm	1970-01-01	2099-12-31	
28729823	0	PREMIER_COVID_VAX	SARS-COV-2 / COVID-19 MRNA VAC	37003432	RxNorm	1970-01-01	2099-12-31	
28732790	0	PREMIER_COVID_VAX	HC ADMIN SARSCOV2 30MCG/0.3ML DOSE 1	37003436	RxNorm	1970-01-01	2099-12-31	
28740063	0	PREMIER_COVID_VAX	MODERNA COVID 19 VACCINE	37003518	RxNorm	1970-01-01	2099-12-31	
28742024	0	PREMIER_COVID_VAX	ADM SARSCOV2 100MCG/0.5ML1ST	37003518	RxNorm	1970-01-01	2099-12-31	
28743396	0	PREMIER_COVID_VAX	ADM SARSCOV2 100MCG/0.5ML 1ST	37003518	RxNorm	1970-01-01	2099-12-31	
28745195	0	PREMIER_COVID_VAX	HC ADMIN SARSCOV2 30MCG/0.3ML DOSE 1	37003436	RxNorm	1970-01-01	2099-12-31	
28750667	0	PREMIER_COVID_VAX	COVID-19 VACCINE (MODERNA)	37003518	RxNorm	1970-01-01	2099-12-31	
28755410	0	PREMIER_COVID_VAX	SARSCOV2 VAC 100MCG/0.5ML IM	37003518	RxNorm	1970-01-01	2099-12-31	
28759126	0	PREMIER_COVID_VAX	ADM SARSCOV2 100MCG/0.5ML1ST	37003518	RxNorm	1970-01-01	2099-12-31	
