source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
130000210	0	JNJ_JMDC_PROCEDURES	"""continuous intravenous infusion, using automatic infusion pump"""	4030886	SNOMED	1970-01-01	2099-12-31	
130000510	0	JNJ_JMDC_PROCEDURES	"""intradermal, subcutaneous and intramuscular injection"""	4138262	SNOMED	1970-01-01	2024-03-13	D
130000510	0	JNJ_JMDC_PROCEDURES	"""intradermal, subcutaneous and intramuscular injection"""	37151637	SNOMED	2024-03-13	2099-12-31	
130003250	0	JNJ_JMDC_PROCEDURES	drug infusion into tympanum	4193934	SNOMED	1970-01-01	2099-12-31	
130003510	0	JNJ_JMDC_PROCEDURES	intravenous injection	4181778	SNOMED	1970-01-01	2099-12-31	
130003710	0	JNJ_JMDC_PROCEDURES	intravenous drip infusion for infant/preschool child	4030886	SNOMED	1970-01-01	2099-12-31	
130003810	0	JNJ_JMDC_PROCEDURES	intravenous drip infusion (500 mL or more infused per day)	4030886	SNOMED	1970-01-01	2099-12-31	
130004410	0	JNJ_JMDC_PROCEDURES	central venous injection	4181778	SNOMED	1970-01-01	2099-12-31	
130005310	0	JNJ_JMDC_PROCEDURES	intraarticular injection	4101113	SNOMED	1970-01-01	2099-12-31	
130005610	0	JNJ_JMDC_PROCEDURES	subconjunctival injection	4252594	SNOMED	1970-01-01	2099-12-31	
130005950	0	JNJ_JMDC_PROCEDURES	intra-Tenon capsule injection	4333532	SNOMED	1970-01-01	2099-12-31	
130006010	0	JNJ_JMDC_PROCEDURES	injection in tendon sheath	4234723	SNOMED	1970-01-01	2099-12-31	
130007510	0	JNJ_JMDC_PROCEDURES	continuous local infusion of anti-malignant tumor drug	4273629	SNOMED	1970-01-01	2099-12-31	
130008510	0	JNJ_JMDC_PROCEDURES	central venous injection (implantable catheter)	45887807	CPT4	1970-01-01	2023-01-20	D
130008510	0	JNJ_JMDC_PROCEDURES	central venous injection (implantable catheter)	0	None	2023-01-20	2099-12-31	
130009310	0	JNJ_JMDC_PROCEDURES	"""intravenous drip infusion, limited to outpatient"""	4030886	SNOMED	1970-01-01	2099-12-31	
130010750	0	JNJ_JMDC_PROCEDURES	intralesional injection	4299663	SNOMED	1970-01-01	2024-03-13	D
130010750	0	JNJ_JMDC_PROCEDURES	intralesional injection	4241075	SNOMED	2024-03-13	2099-12-31	
130010870	0	JNJ_JMDC_PROCEDURES	outpatient chemotherapy [1]	4273629	SNOMED	1970-01-01	2099-12-31	
130011390	0	JNJ_JMDC_PROCEDURES	outpatient chemotherapy [2]	4273629	SNOMED	1970-01-01	2099-12-31	
130012390	0	JNJ_JMDC_PROCEDURES	"""outpatient chemotherapy [1-B], the age of 15 or older"""	4273629	SNOMED	1970-01-01	2099-12-31	
130012590	0	JNJ_JMDC_PROCEDURES	"""outpatient chemotherapy [2-B], the age of 15 or older"""	4273629	SNOMED	1970-01-01	2099-12-31	
130012790	0	JNJ_JMDC_PROCEDURES	"""outpatient chemotherapy [1-A], below the age of 15"""	4273629	SNOMED	1970-01-01	2099-12-31	
130012890	0	JNJ_JMDC_PROCEDURES	"""outpatient chemotherapy [1-A], the age of 15 or older"""	4273629	SNOMED	1970-01-01	2099-12-31	
130013090	0	JNJ_JMDC_PROCEDURES	"""outpatient chemotherapy [2-A], the age of 15 or older"""	4273629	SNOMED	1970-01-01	2099-12-31	
140002310	0	JNJ_JMDC_PROCEDURES	anti-inflammatory analgesic treatment (medicated plaster treatment [b])	4200997	SNOMED	1970-01-01	2099-12-31	
160000410	0	JNJ_JMDC_PROCEDURES	urinary protein	4211845	SNOMED	1970-01-01	2099-12-31	
160000650	0	JNJ_JMDC_PROCEDURES	ketones ampule method [blood]	44804891	SNOMED	1970-01-01	2099-12-31	
160000750	0	JNJ_JMDC_PROCEDURES	glucose test strip [blood]	4018315	SNOMED	1970-01-01	2099-12-31	
160000850	0	JNJ_JMDC_PROCEDURES	glucose ampule method [blood]	4041697	SNOMED	1970-01-01	2099-12-31	
160000950	0	JNJ_JMDC_PROCEDURES	chloride test strip [blood]	4246053	SNOMED	1970-01-01	2099-12-31	
160001710	0	JNJ_JMDC_PROCEDURES	glucose [urine]	4149883	SNOMED	1970-01-01	2099-12-31	
160003910	0	JNJ_JMDC_PROCEDURES	urine osmolality	3026782	LOINC	1970-01-01	2099-12-31	
160004110	0	JNJ_JMDC_PROCEDURES	N-acetyl-beta-D-glucosaminidase (NAG) [urine]	4020543	SNOMED	1970-01-01	2099-12-31	
160004310	0	JNJ_JMDC_PROCEDURES	"""luteinizing hormone (LH), qualitative [urine]"""	4043104	SNOMED	1970-01-01	2099-12-31	
160005010	0	JNJ_JMDC_PROCEDURES	urinary sediment by microscopy	4133316	SNOMED	1970-01-01	2099-12-31	
160005510	0	JNJ_JMDC_PROCEDURES	fecal smear microscopy	4036697	SNOMED	1970-01-01	2099-12-31	
160007110	0	JNJ_JMDC_PROCEDURES	"""clostridium difficile antigen, qualitative"""	4039363	SNOMED	1970-01-01	2099-12-31	
160007610	0	JNJ_JMDC_PROCEDURES	erythrocyte sedimentation rate (ESR)	4212065	SNOMED	1970-01-01	2099-12-31	
160007710	0	JNJ_JMDC_PROCEDURES	eosinophil count	4216098	SNOMED	1970-01-01	2099-12-31	
160007910	0	JNJ_JMDC_PROCEDURES	reticulocyte count	4263581	SNOMED	1970-01-01	2099-12-31	
160008110	0	JNJ_JMDC_PROCEDURES	blood osmolarity	2212501	CPT4	1970-01-01	2099-12-31	
160008210	0	JNJ_JMDC_PROCEDURES	peripheral blood picture by microscopy	43530777	SNOMED	1970-01-01	2099-12-31	
160009510	0	JNJ_JMDC_PROCEDURES	blood viscosity	4097744	SNOMED	1970-01-01	2024-03-13	D
160009510	0	JNJ_JMDC_PROCEDURES	blood viscosity	4225404	SNOMED	2024-03-13	2099-12-31	
160010010	0	JNJ_JMDC_PROCEDURES	hemoglobin A1c (HbA1c)	4184637	SNOMED	1970-01-01	2099-12-31	
160011410	0	JNJ_JMDC_PROCEDURES	bleeding time	4219104	SNOMED	1970-01-01	2099-12-31	
160011510	0	JNJ_JMDC_PROCEDURES	whole blood coagulation time	4216707	SNOMED	1970-01-01	2099-12-31	
160011810	0	JNJ_JMDC_PROCEDURES	blood clot retraction test	2212664	CPT4	1970-01-01	2099-12-31	
160012010	0	JNJ_JMDC_PROCEDURES	prothrombin time (PT)	3034426	LOINC	1970-01-01	2099-12-31	
160012110	0	JNJ_JMDC_PROCEDURES	thrombin time	4208541	SNOMED	1970-01-01	2024-03-13	D
160012110	0	JNJ_JMDC_PROCEDURES	thrombin time	3036489	LOINC	2024-03-13	2099-12-31	
160012310	0	JNJ_JMDC_PROCEDURES	activated partial thromboplastin time (APTT)	4254482	SNOMED	1970-01-01	2099-12-31	
160012610	0	JNJ_JMDC_PROCEDURES	"""fibrinogen, semi-quantitative"""	4182415	SNOMED	1970-01-01	2099-12-31	
160013110	0	JNJ_JMDC_PROCEDURES	platelet adhesiveness	4004423	SNOMED	1970-01-01	2099-12-31	
160013310	0	JNJ_JMDC_PROCEDURES	"""fibrin monomer complex, qualitative"""	4014037	SNOMED	1970-01-01	2099-12-31	
160014310	0	JNJ_JMDC_PROCEDURES	platelet aggregation	4094433	SNOMED	1970-01-01	2099-12-31	
160014510	0	JNJ_JMDC_PROCEDURES	"""fibrin/fibrinogen degradation products (FDP), qualitative"""	2212697	CPT4	1970-01-01	2023-01-20	D
160014510	0	JNJ_JMDC_PROCEDURES	"""fibrin/fibrinogen degradation products (FDP), qualitative"""	4014036	SNOMED	2023-01-20	2099-12-31	
160015710	0	JNJ_JMDC_PROCEDURES	plasminogen activity	4235421	SNOMED	1970-01-01	2099-12-31	
160015810	0	JNJ_JMDC_PROCEDURES	plasmin-plasmin inhibitor complex (PIC)	3036220	LOINC	1970-01-01	2099-12-31	
160017010	0	JNJ_JMDC_PROCEDURES	total bilirubins (TBIL)	4230543	SNOMED	1970-01-01	2099-12-31	
160017110	0	JNJ_JMDC_PROCEDURES	direct bilirubin (DBIL)	4216632	SNOMED	1970-01-01	2099-12-31	
160017410	0	JNJ_JMDC_PROCEDURES	total protein (TP)	4119650	SNOMED	1970-01-01	2099-12-31	
160017850	0	JNJ_JMDC_PROCEDURES	zinc sulfate turbidity test (ZTT)	4163378	SNOMED	1970-01-01	2099-12-31	
160018150	0	JNJ_JMDC_PROCEDURES	thymol turbidity test (TTT)	4353510	SNOMED	1970-01-01	2099-12-31	
160018910	0	JNJ_JMDC_PROCEDURES	albumin (Alb)	4097664	SNOMED	1970-01-01	2099-12-31	
160019010	0	JNJ_JMDC_PROCEDURES	urea nitrogen (BUN)	4074649	SNOMED	1970-01-01	2099-12-31	
160019110	0	JNJ_JMDC_PROCEDURES	creatine	4017633	SNOMED	1970-01-01	2099-12-31	
160019210	0	JNJ_JMDC_PROCEDURES	creatinine	2212285	CPT4	1970-01-01	2023-01-20	D
160019210	0	JNJ_JMDC_PROCEDURES	creatinine	4017633	SNOMED	2023-01-20	2099-12-31	
160019310	0	JNJ_JMDC_PROCEDURES	uric acid (UA)	4313992	SNOMED	1970-01-01	2099-12-31	
160019410	0	JNJ_JMDC_PROCEDURES	glucose	4149519	SNOMED	1970-01-01	2099-12-31	
160019510	0	JNJ_JMDC_PROCEDURES	lactate dehydrogenase (LD)	4012918	SNOMED	1970-01-01	2099-12-31	
160020010	0	JNJ_JMDC_PROCEDURES	alkaline phosphatase (ALP)	4230636	SNOMED	1970-01-01	2099-12-31	
160020310	0	JNJ_JMDC_PROCEDURES	amylase (Amy)	4276028	SNOMED	1970-01-01	2099-12-31	
160020410	0	JNJ_JMDC_PROCEDURES	gamma glutamyl transferase (gamma-GT)	4289475	SNOMED	1970-01-01	2099-12-31	
160020510	0	JNJ_JMDC_PROCEDURES	leucine aminopeptidase (LAP)	4267427	SNOMED	1970-01-01	2099-12-31	
160020610	0	JNJ_JMDC_PROCEDURES	creatine kinase (CK)	4265595	SNOMED	1970-01-01	2099-12-31	
160020710	0	JNJ_JMDC_PROCEDURES	aldolase	4196218	SNOMED	1970-01-01	2099-12-31	
160020910	0	JNJ_JMDC_PROCEDURES	triglyceride	4032789	SNOMED	1970-01-01	2099-12-31	
160021410	0	JNJ_JMDC_PROCEDURES	potassium	4245152	SNOMED	1970-01-01	2099-12-31	
160021510	0	JNJ_JMDC_PROCEDURES	calcium	4216722	SNOMED	1970-01-01	2099-12-31	
160021610	0	JNJ_JMDC_PROCEDURES	ionized calcium	44789220	SNOMED	1970-01-01	2099-12-31	
160021810	0	JNJ_JMDC_PROCEDURES	inorganic phosphate and phosphate	4008128	SNOMED	1970-01-01	2099-12-31	
160022110	0	JNJ_JMDC_PROCEDURES	iron (Fe)	4178785	SNOMED	1970-01-01	2099-12-31	
160022210	0	JNJ_JMDC_PROCEDURES	magnesium	4243005	SNOMED	1970-01-01	2099-12-31	
160022350	0	JNJ_JMDC_PROCEDURES	albumin/globulin ratio	4288601	SNOMED	1970-01-01	2099-12-31	
160022410	0	JNJ_JMDC_PROCEDURES	total cholesterol (Tcho)	4008265	SNOMED	1970-01-01	2099-12-31	
160022510	0	JNJ_JMDC_PROCEDURES	aspartate aminotransferase (AST)	4263457	SNOMED	1970-01-01	2099-12-31	
160022610	0	JNJ_JMDC_PROCEDURES	alanine aminotransferase (ALT)	4095055	SNOMED	1970-01-01	2099-12-31	
160023110	0	JNJ_JMDC_PROCEDURES	non-esterified fatty acid (NEFA)	2212331	CPT4	1970-01-01	2023-01-20	D
160023110	0	JNJ_JMDC_PROCEDURES	non-esterified fatty acid (NEFA)	4072152	SNOMED	2023-01-20	2099-12-31	
160023210	0	JNJ_JMDC_PROCEDURES	phospholipids	4056952	SNOMED	1970-01-01	2099-12-31	
160023310	0	JNJ_JMDC_PROCEDURES	beta-lipoprotein	4018448	SNOMED	1970-01-01	2099-12-31	
160023410	0	JNJ_JMDC_PROCEDURES	high density lipoprotein cholesterol (HDL-cholesterol)	4101713	SNOMED	1970-01-01	2099-12-31	
160023610	0	JNJ_JMDC_PROCEDURES	total iron binding capacity (TIBC) (colorimetry)	4235028	SNOMED	1970-01-01	2099-12-31	
160023710	0	JNJ_JMDC_PROCEDURES	unsaturated iron binding capacity (UIBC) (colorimetry)	4218675	SNOMED	1970-01-01	2099-12-31	
160024010	0	JNJ_JMDC_PROCEDURES	lipase	4248033	SNOMED	1970-01-01	2024-03-13	D
160024010	0	JNJ_JMDC_PROCEDURES	lipase	4021288	SNOMED	2024-03-13	2099-12-31	
160024210	0	JNJ_JMDC_PROCEDURES	ketones	44804891	SNOMED	1970-01-01	2099-12-31	
160024310	0	JNJ_JMDC_PROCEDURES	bicarbonate	4227915	SNOMED	1970-01-01	2099-12-31	
160024710	0	JNJ_JMDC_PROCEDURES	copper (Cu)	4218387	SNOMED	1970-01-01	2099-12-31	
160025610	0	JNJ_JMDC_PROCEDURES	organic monocarboxylic acid (lactic acid)	4213582	SNOMED	1970-01-01	2099-12-31	
