source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
0000,0,JNJ_OPTUM_P_SPCLTY,UNKNOWN PROVIDER TYPE,38003793,NUCC,1/1/1970,12/31/2099,
0001,0,JNJ_OPTUM_P_SPCLTY,GENERAL HOSPITAL,903278,Medicare Specialty,1/1/1970,12/31/2099,
0002,0,JNJ_OPTUM_P_SPCLTY,COSMOS HOSPITAL (DO NOT USE),0,,1/1/1970,12/31/2099,
0003,0,JNJ_OPTUM_P_SPCLTY,HOSPITAL NON-PAR IN AREA HOSPITAL,903278,Medicare Specialty,1/1/1970,12/31/2099,
0004,0,JNJ_OPTUM_P_SPCLTY,HOSPITAL NON-PAR OUT OF AREA HOSPITAL,903278,Medicare Specialty,1/1/1970,12/31/2099,
0005,0,JNJ_OPTUM_P_SPCLTY,"HOSPITAL OUTPATIENT (LAB, XRAY)",903278,Medicare Specialty,1/1/1970,12/31/2099,
0006,0,JNJ_OPTUM_P_SPCLTY,OSTEOPATHIC HOSPITAL,0,,1/1/1970,12/31/2099,
0007,0,JNJ_OPTUM_P_SPCLTY,RECIPROCITY HOSPITAL,0,,1/1/1970,12/31/2099,
0008,0,JNJ_OPTUM_P_SPCLTY,CHRISTIAN SCIENCE HOSPITAL,0,,1/1/1970,12/31/2099,
0009,0,JNJ_OPTUM_P_SPCLTY,PEDIATRIC HOSPITAL,0,,1/1/1970,12/31/2099,
0010,0,JNJ_OPTUM_P_SPCLTY,PSYCHIATRIC HOSPITAL,0,,1/1/1970,12/31/2099,
0011,0,JNJ_OPTUM_P_SPCLTY,SPECIALTY HOSPITAL,38004152,NUCC,1/1/1970,12/31/2099,
0012,0,JNJ_OPTUM_P_SPCLTY,EXTENDED CARE FACILITY,38004103,NUCC,1/1/1970,12/31/2099,
0013,0,JNJ_OPTUM_P_SPCLTY,NURSING HOME,0,,1/1/1970,12/31/2099,
0014,0,JNJ_OPTUM_P_SPCLTY,REHABILITATION FACILITY/NURSING HOME/INPATIENT HOSPICE,38004417,NUCC,1/1/1970,12/31/2099,
0015,0,JNJ_OPTUM_P_SPCLTY,SKILLED NURSING FACILITY,0,,1/1/1970,12/31/2099,
0016,0,JNJ_OPTUM_P_SPCLTY,SKILLED NURSING FACILITY,0,,1/1/1970,12/31/2099,
0017,0,JNJ_OPTUM_P_SPCLTY,SKILLED NURSING FACILITY,0,,1/1/1970,12/31/2099,
0018,0,JNJ_OPTUM_P_SPCLTY,SKILLED NURSING FACILITY,0,,1/1/1970,12/31/2099,
0019,0,JNJ_OPTUM_P_SPCLTY,HOSPICE,0,,1/1/1970,12/31/2099,
0020,0,JNJ_OPTUM_P_SPCLTY,HOSPICE,0,,1/1/1970,12/31/2099,
0021,0,JNJ_OPTUM_P_SPCLTY,HOSPICE,0,,1/1/1970,12/31/2099,
0022,0,JNJ_OPTUM_P_SPCLTY,RESPITE CENTER,0,,1/1/1970,12/31/2099,
0023,0,JNJ_OPTUM_P_SPCLTY,SANITARIUM,0,,1/1/1970,12/31/2099,
0024,0,JNJ_OPTUM_P_SPCLTY,SCHOOL - TEACHING,0,,1/1/1970,12/31/2099,
0025,0,JNJ_OPTUM_P_SPCLTY,SCHOOL - TRAINING/CUSTODIAL/DEVELOPMENTAL,0,,1/1/1970,12/31/2099,
0026,0,JNJ_OPTUM_P_SPCLTY,BEHAVIORAL HEALTH CLINIC/OUTPATIENT MENTAL HEALTH/CHEMICAL DEPENDENCY FACILITY,38003657,NUCC,1/1/1970,12/31/2099,
0027,0,JNJ_OPTUM_P_SPCLTY,DRUG AND ALCOHOL REHABILITATION CENTER,0,,1/1/1970,12/31/2099,
0028,0,JNJ_OPTUM_P_SPCLTY,RESIDENTIAL TREATMENT CENTER,44777724,HES Specialty,1/1/1970,12/31/2099,
0031,0,JNJ_OPTUM_P_SPCLTY,GOVERNMENT FACILITY,0,,1/1/1970,12/31/2099,
0032,0,JNJ_OPTUM_P_SPCLTY,HEALTH RESORT,0,,1/1/1970,12/31/2099,
0033,0,JNJ_OPTUM_P_SPCLTY,INFIRMARY,0,,1/1/1970,12/31/2099,
0034,0,JNJ_OPTUM_P_SPCLTY,AMBULATORY SURGERY CENTER,903236,NUCC,1/1/1970,12/31/2099,
0036,0,JNJ_OPTUM_P_SPCLTY,UNKNOWN PROVIDER TYPE,0,,1/1/1970,12/31/2099,
0039,0,JNJ_OPTUM_P_SPCLTY,BLOOD BANKING,0,,1/1/1970,12/31/2099,
0040,0,JNJ_OPTUM_P_SPCLTY,BLOOD SERVICES CENTER,0,,1/1/1970,12/31/2099,
0042,0,JNJ_OPTUM_P_SPCLTY,CLINIC,0,,1/1/1970,12/31/2099,
0043,0,JNJ_OPTUM_P_SPCLTY,CLINIC,38003803,NUCC,1/1/1970,12/31/2099,
0045,0,JNJ_OPTUM_P_SPCLTY,DIALYSIS FACILITY,0,,1/1/1970,12/31/2099,
0046,0,JNJ_OPTUM_P_SPCLTY,DIALYSIS FACILITY,38004189,NUCC,1/1/1970,12/31/2099,
0047,0,JNJ_OPTUM_P_SPCLTY,DIALYSIS FACILITY,0,,1/1/1970,12/31/2099,
0049,0,JNJ_OPTUM_P_SPCLTY,EMERGENCY ROOM SERVICE CENTER,38004510,Medicare Specialty,1/1/1970,12/31/2099,
0050,0,JNJ_OPTUM_P_SPCLTY,URGENT CARE CENTER,0,,1/1/1970,12/31/2099,
0051,0,JNJ_OPTUM_P_SPCLTY,URGENT CARE CENTER,38004447,Medicare Specialty,1/1/1970,12/31/2099,
0052,0,JNJ_OPTUM_P_SPCLTY,URGENT CARE CENTER,0,,1/1/1970,12/31/2099,
0053,0,JNJ_OPTUM_P_SPCLTY,INDEPENDENT LABORATORY,38004692,Medicare Specialty,1/1/1970,12/31/2099,
0054,0,JNJ_OPTUM_P_SPCLTY,INDEPENDENT LABORATORY,38004692,Medicare Specialty,1/1/1970,12/31/2099,
0055,0,JNJ_OPTUM_P_SPCLTY,INDEPENDENT LABORATORY,0,,1/1/1970,12/31/2099,
0056,0,JNJ_OPTUM_P_SPCLTY,INDEPENDENT LABORATORY (COMMERCIAL LAB),38004692,Medicare Specialty,1/1/1970,12/31/2099,
0057,0,JNJ_OPTUM_P_SPCLTY,INDEPENDENT LABORATORY (DIAGNOSTIC CENTER),38004692,Medicare Specialty,1/1/1970,12/31/2099,
0059,0,JNJ_OPTUM_P_SPCLTY,MRI CENTER,38003879,NUCC,1/1/1970,12/31/2099,
0061,0,JNJ_OPTUM_P_SPCLTY,RADIATION/ONCOLOGY FACILITY,0,,1/1/1970,12/31/2099,
0062,0,JNJ_OPTUM_P_SPCLTY,X-RAY/RADIOLOGY FACILITY,45756825,ABMS,1/1/1970,12/31/2099,
0063,0,JNJ_OPTUM_P_SPCLTY,INFUSION CENTER,0,,1/1/1970,12/31/2099,
0065,0,JNJ_OPTUM_P_SPCLTY,LITHOTRIPSY CENTER,44777741,HES Specialty,1/1/1970,12/31/2099,
0068,0,JNJ_OPTUM_P_SPCLTY,MEDICAL REHABILITATION CENTER,0,,1/1/1970,12/31/2099,
0069,0,JNJ_OPTUM_P_SPCLTY,CARDIAC DIAGNOSTIC CENTER,0,,1/1/1970,12/31/2099,
0070,0,JNJ_OPTUM_P_SPCLTY,OTHER MENTAL HEALTH PROFESSIONAL,32580,Provider,1/1/1970,12/31/2099,
0071,0,JNJ_OPTUM_P_SPCLTY,UNKNOWN COSMOS FACILITY PROVIDER,0,,1/1/1970,12/31/2099,
0072,0,JNJ_OPTUM_P_SPCLTY,HOME HEALTH AGENCY- HOME HEALTH AIDE,0,,1/1/1970,12/31/2099,
0073,0,JNJ_OPTUM_P_SPCLTY,HOME HEALTH AGENCY- HOME HEALTH AIDE,0,,1/1/1970,12/31/2099,
0074,0,JNJ_OPTUM_P_SPCLTY,UNKNOWN FACILITY PROVIDER,38003793,NUCC,1/1/1970,12/31/2099,
0075,0,JNJ_OPTUM_P_SPCLTY,AMBULANCE,0,,1/1/1970,12/31/2099,
0076,0,JNJ_OPTUM_P_SPCLTY,AMBULANCE,903236,NUCC,1/1/1970,12/31/2099,
0077,0,JNJ_OPTUM_P_SPCLTY,AMBULANCE,0,,1/1/1970,12/31/2099,
0079,0,JNJ_OPTUM_P_SPCLTY,HOME HEALTH AGENCY,0,,1/1/1970,12/31/2099,
0080,0,JNJ_OPTUM_P_SPCLTY,HOME HEALTH AGENCY,38004436,NUCC,1/1/1970,12/31/2099,
0081,0,JNJ_OPTUM_P_SPCLTY,HOME HEALTH AGENCY,0,,1/1/1970,12/31/2099,
0083,0,JNJ_OPTUM_P_SPCLTY,HOME HEALTH AGENCY- HOME HEALTH AIDE,0,,1/1/1970,12/31/2099,
0085,0,JNJ_OPTUM_P_SPCLTY,HOME HEALTH AGENCY- PRIVATE DUTY NURSE,0,,1/1/1970,12/31/2099,
0086,0,JNJ_OPTUM_P_SPCLTY,HOME IV THERAPY PROVIDER,0,,1/1/1970,12/31/2099,
0087,0,JNJ_OPTUM_P_SPCLTY,HOME IV THERAPY PROVIDER,38003793,NUCC,1/1/1970,12/31/2099,
0088,0,JNJ_OPTUM_P_SPCLTY,HOME IV THERAPY PROVIDER,0,,1/1/1970,12/31/2099,
0089,0,JNJ_OPTUM_P_SPCLTY,PUBLIC HEALTH OR WELFARE AGENCY,0,,1/1/1970,12/31/2099,
0090,0,JNJ_OPTUM_P_SPCLTY,VOLUNTEER/CHARITABLE ORGANIZATION,0,,1/1/1970,12/31/2099,
0091,0,JNJ_OPTUM_P_SPCLTY,DURABLE MEDICAL EQUIPMENT,38004503,Medicare Specialty,1/1/1970,12/31/2099,
0093,0,JNJ_OPTUM_P_SPCLTY,DURABLE MEDICAL EQUIPMENT,0,,1/1/1970,12/31/2099,
0094,0,JNJ_OPTUM_P_SPCLTY,DURABLE MEDICAL EQUIPMENT,0,,1/1/1970,12/31/2099,
0095,0,JNJ_OPTUM_P_SPCLTY,MEDICAL SUPPLY HOUSE,38003851,NUCC,1/1/1970,12/31/2099,
0097,0,JNJ_OPTUM_P_SPCLTY,PHARMACY,38003810,NUCC,1/1/1970,12/31/2099,
0098,0,JNJ_OPTUM_P_SPCLTY,PHARMACY,0,,1/1/1970,12/31/2099,
0099,0,JNJ_OPTUM_P_SPCLTY,CERTIFIED ACUPUNCTURIST,0,,1/1/1970,12/31/2099,
0100,0,JNJ_OPTUM_P_SPCLTY,CERTIFIED ACUPUNCTURIST,0,,1/1/1970,12/31/2099,
0101,0,JNJ_OPTUM_P_SPCLTY,CERTIFIED ACUPUNCTURIST,0,,1/1/1970,12/31/2099,
0102,0,JNJ_OPTUM_P_SPCLTY,AUDIOLOGIST,38004119,NUCC,1/1/1970,12/31/2099,
0103,0,JNJ_OPTUM_P_SPCLTY,AUDIOLOGIST,38004119,NUCC,1/1/1970,12/31/2099,
0104,0,JNJ_OPTUM_P_SPCLTY,AUDIOLOGIST,38004119,NUCC,1/1/1970,12/31/2099,
0108,0,JNJ_OPTUM_P_SPCLTY,CHIROPRACTOR,38004475,Medicare Specialty,1/1/1970,12/31/2099,
0109,0,JNJ_OPTUM_P_SPCLTY,CHIROPRACTOR,38004475,Medicare Specialty,1/1/1970,12/31/2099,
0110,0,JNJ_OPTUM_P_SPCLTY,CHIROPRACTOR,38004475,Medicare Specialty,1/1/1970,12/31/2099,
0112,0,JNJ_OPTUM_P_SPCLTY,NUTRITIONIST,38003688,NUCC,1/1/1970,12/31/2099,
0114,0,JNJ_OPTUM_P_SPCLTY,NUTRITIONIST,38003688,NUCC,1/1/1970,12/31/2099,
0115,0,JNJ_OPTUM_P_SPCLTY,REGISTERED DIETICIAN,0,,1/1/1970,12/31/2099,
0116,0,JNJ_OPTUM_P_SPCLTY,OPTICIAN,38004701,Medicare Specialty,1/1/1970,12/31/2099,
0117,0,JNJ_OPTUM_P_SPCLTY,OPTICIAN,38004701,Medicare Specialty,1/1/1970,12/31/2099,
0118,0,JNJ_OPTUM_P_SPCLTY,OPTICIAN,38004701,Medicare Specialty,1/1/1970,12/31/2099,
0119,0,JNJ_OPTUM_P_SPCLTY,OPTOMETRIST,38003699,NUCC,1/1/1970,12/31/2099,
0120,0,JNJ_OPTUM_P_SPCLTY,OPTOMETRIST,38003699,NUCC,1/1/1970,12/31/2099,
0121,0,JNJ_OPTUM_P_SPCLTY,OPTOMETRIST,38003699,NUCC,1/1/1970,12/31/2099,
0123,0,JNJ_OPTUM_P_SPCLTY,BACHELOR OF SCIENCE,0,,1/1/1970,12/31/2099,
0124,0,JNJ_OPTUM_P_SPCLTY,BUSINESS MANAGER,0,,1/1/1970,12/31/2099,
0126,0,JNJ_OPTUM_P_SPCLTY,CHRISTIAN SCIENCE PRACTITIONER,0,,1/1/1970,12/31/2099,
0127,0,JNJ_OPTUM_P_SPCLTY,CHRISTIAN SCIENCE TEACHER,0,,1/1/1970,12/31/2099,
0128,0,JNJ_OPTUM_P_SPCLTY,DOCTOR OF NAPROPATHY,0,,1/1/1970,12/31/2099,
0129,0,JNJ_OPTUM_P_SPCLTY,DOCTOR OF NATUROPATHY,0,,1/1/1970,12/31/2099,
0130,0,JNJ_OPTUM_P_SPCLTY,DOCTOR OF NATUROPATHY (CA),0,,1/1/1970,12/31/2099,
0132,0,JNJ_OPTUM_P_SPCLTY,MASTER OF ARTS,0,,1/1/1970,12/31/2099,
0133,0,JNJ_OPTUM_P_SPCLTY,OTHER MENTAL HEALTH PROFESSIONAL,0,,1/1/1970,12/31/2099,
0134,0,JNJ_OPTUM_P_SPCLTY,OTHER NON-PHYSICIAN PROVIDER,38004191,NUCC,1/1/1970,12/31/2099,
0135,0,JNJ_OPTUM_P_SPCLTY,PHYSICIANS ASSISTANT,0,,1/1/1970,12/31/2099,
0137,0,JNJ_OPTUM_P_SPCLTY,UNKNOWN SPECIALTY PHYSICIAN,0,,1/1/1970,12/31/2099,
0139,0,JNJ_OPTUM_P_SPCLTY,UNKNOWN NON-PHYSICIAN PROVIDER,0,,1/1/1970,12/31/2099,
0141,0,JNJ_OPTUM_P_SPCLTY,PODIATRIST - NON-MD,38004030,NUCC,1/1/1970,12/31/2099,
0144,0,JNJ_OPTUM_P_SPCLTY,PODIATRIST - NON-MD,38004030,NUCC,1/1/1970,12/31/2099,
0146,0,JNJ_OPTUM_P_SPCLTY,PODIATRIST - NON-MD (BOARD CERTIFIED),0,,1/1/1970,12/31/2099,
0147,0,JNJ_OPTUM_P_SPCLTY,PODIATRIST - NON-MD (BOARD CERTIFIED),0,,1/1/1970,12/31/2099,
0151,0,JNJ_OPTUM_P_SPCLTY,CLINICAL SOCIAL WORKER,38003657,NUCC,1/1/1970,12/31/2099,
0153,0,JNJ_OPTUM_P_SPCLTY,CLINICAL SOCIAL WORKER,38003657,NUCC,1/1/1970,12/31/2099,
0154,0,JNJ_OPTUM_P_SPCLTY,MASTER OF SOCIAL WORK,0,,1/1/1970,12/31/2099,
0156,0,JNJ_OPTUM_P_SPCLTY,DENTIST - DDS,0,,1/1/1970,12/31/2099,
0157,0,JNJ_OPTUM_P_SPCLTY,DENTIST - DMD,0,,1/1/1970,12/31/2099,
0158,0,JNJ_OPTUM_P_SPCLTY,GENERAL DENTIST,0,,1/1/1970,12/31/2099,
0159,0,JNJ_OPTUM_P_SPCLTY,GENERAL DENTIST,0,,1/1/1970,12/31/2099,
0160,0,JNJ_OPTUM_P_SPCLTY,GENERAL DENTIST - DDS,0,,1/1/1970,12/31/2099,
0161,0,JNJ_OPTUM_P_SPCLTY,GENERAL DENTIST - DMD,0,,1/1/1970,12/31/2099,
0162,0,JNJ_OPTUM_P_SPCLTY,ENDODONTIST,0,,1/1/1970,12/31/2099,
0163,0,JNJ_OPTUM_P_SPCLTY,ENDODONTIST,0,,1/1/1970,12/31/2099,
0164,0,JNJ_OPTUM_P_SPCLTY,ENDODONTIST,0,,1/1/1970,12/31/2099,
0165,0,JNJ_OPTUM_P_SPCLTY,ENDODONTIST,0,,1/1/1970,12/31/2099,
0167,0,JNJ_OPTUM_P_SPCLTY,ORTHODONTIST,0,,1/1/1970,12/31/2099,
0168,0,JNJ_OPTUM_P_SPCLTY,ORTHODONTIST,0,,1/1/1970,12/31/2099,
0169,0,JNJ_OPTUM_P_SPCLTY,ORTHODONTIST,0,,1/1/1970,12/31/2099,
0170,0,JNJ_OPTUM_P_SPCLTY,ACCIDENTAL DENTAL/MEDICAL DENTAL/ORAL SURGERY,38004464,Medicare Specialty,1/1/1970,12/31/2099,
0171,0,JNJ_OPTUM_P_SPCLTY,COSMOS DENTAL SPECIALIST,0,,1/1/1970,12/31/2099,
